1,2,3,4,5,6,7,8,9,10
2201,582,2499,2400,1528,1767,1964,943,2130,2377
1965,892,1181,2229,124,1827,1225,1160,931,2155
328,1217,695,1821,609,1502,2069,1796,1277,1783
2271,2012,1389,2060,978,623,1106,1636,2187,1292
1521,2458,719,1238,1873,186,539,1904,1788,429
286,2433,2306,867,735,220,788,1842,2228,1435
1109,1214,1583,461,1538,878,1747,1499,1843,844
984,1078,2057,736,2492,2214,1781,2209,1207,1556
94,1977,1251,183,2447,1619,654,1990,1929,1245
1867,68,1607,674,2268,467,80,338,559,814
1926,424,906,809,329,532,461,2295,1077,870
2425,527,57,2235,86,2227,1019,776,1630,1713
818,2442,956,923,1255,311,1992,2128,2382,49
1722,1344,1196,1488,1758,1700,857,1476,1390,1923
1582,1385,1739,1780,954,1479,1612,2271,2457,748
2094,2211,2172,1961,489,1652,187,356,695,1220
1635,957,516,289,1139,203,597,648,1016,2021
500,987,1742,1508,1485,1445,2458,1323,1617,1009
277,1507,239,1993,1049,179,2477,1870,185,1116
597,1767,1479,317,779,1841,2381,349,1780,281
1086,1953,1570,1341,1650,1587,1253,1385,2120,2202
1939,1101,2210,592,1565,271,439,1321,2416,643
2167,463,1168,958,916,1744,2345,2099,2167,762
1893,1423,1741,2395,1862,1775,536,2046,395,1658
397,860,409,2141,45,648,1280,1989,1211,892
1847,1513,1161,1375,1643,1717,1857,136,1044,1641
1907,356,2310,577,1533,778,2173,530,1793,876
540,513,651,401,904,663,2298,1883,1898,236
2115,761,821,2446,1385,1881,1022,136,1579,1780
1262,494,2147,634,1658,2492,1920,893,1805,325
409,1173,571,1936,1613,241,784,189,1545,2072
673,1372,2291,1619,407,859,1166,92,581,552
264,1731,871,650,55,669,840,59,2240,330
1083,812,563,1084,1647,564,2405,1129,945,1178
2060,1582,2158,2409,1275,465,185,1156,479,1731
1362,469,999,1406,1276,1037,1989,2121,525,1954
2225,524,1353,1098,541,1348,2177,1794,27,121
786,1028,2230,857,622,1068,1506,659,753,2169
950,40,1657,612,2239,1042,2387,33,875,1706
1145,2482,1997,1734,2468,2251,282,271,337,1679
1926,638,731,1611,2089,421,149,804,791,1869
1219,2177,827,900,2036,2413,318,2215,114,492
1343,1242,384,1680,2072,526,276,2275,1369,1262
1605,2003,864,2408,2225,1738,808,875,2075,750
2355,76,1712,1424,8,223,320,469,2015,292
1435,2207,2132,114,717,293,847,2344,1698,1140
2014,269,1171,231,46,1467,191,2182,1722,387
2473,748,2277,130,867,2117,39,1534,1634,140
1937,2033,1787,1908,1117,299,1868,2284,2134,1397
2113,777,2074,859,1529,2076,558,215,629,654
2273,2229,2209,1345,2055,681,854,887,1604,901
816,2464,109,449,139,799,337,1337,816,2272
90,771,429,56,543,1651,2425,1389,1363,2384
505,1856,1554,2212,1910,1283,1067,1712,2352,1354
2008,2007,5,1648,1974,2455,1509,2049,964,337
1841,609,1827,2374,1606,2322,578,1343,856,271
1821,479,322,2397,306,1253,1971,11,1594,2028
2033,1564,206,1077,1108,143,805,1223,1881,740
795,2023,1449,866,2285,1909,1571,320,1960,1223
1121,1526,1681,901,1602,853,921,345,36,196
1287,1769,104,1523,1829,1952,767,1110,316,1308
777,1452,1790,1146,936,2295,1823,1441,2296,1320
1090,146,2259,1128,1086,1338,1861,275,2413,562
1053,189,700,2412,306,691,1591,1013,416,873
2105,1067,1248,680,18,75,1363,2342,1192,1856
1751,1995,1046,2071,561,783,571,811,2150,651
418,543,2196,1556,783,1741,2374,489,882,2257
1253,1494,619,186,2344,1907,735,1258,1042,1673
1537,350,1438,977,1531,984,2133,391,1066,2190
2028,1421,2276,1517,402,1549,361,1389,2038,1788
228,2223,1728,713,755,2205,1621,527,797,2194
563,1660,1882,479,1367,1376,1381,1001,280,560
1378,2139,2076,1472,1896,2281,2426,637,1170,1809
1077,2398,1803,41,56,2003,258,1942,169,1437
1220,461,280,1869,1643,2109,57,726,1083,1290
638,89,708,1173,1380,1657,2375,1707,2221,2508
307,2279,2288,2092,1894,2457,1752,2004,2296,578
100,1444,2157,1257,311,61,630,1415,2074,1039
259,1099,1067,999,1161,1140,50,2278,921,1263
1045,1506,292,898,1951,91,946,1218,2048,578
376,630,2032,1833,383,2315,539,2241,1556,933
437,1262,182,2266,1706,991,211,198,1727,576
1418,2493,2432,221,1524,2125,2395,95,1056,716
964,805,962,923,66,824,1863,1451,611,44
2505,2019,1755,2306,1260,1683,2457,986,749,352
1024,779,1858,1992,2142,1950,2279,1702,1940,227
945,394,796,1446,860,1616,1889,1117,1645,1583
2453,889,1949,2342,1091,2019,523,1346,473,98
1034,2430,1111,1540,1884,1463,726,644,1229,1734
2442,573,980,2288,1095,1969,2294,1693,1131,2344
1452,681,213,337,1270,902,2066,213,1677,816
213,663,2229,1056,1155,964,274,172,1010,1013
2462,634,1753,671,666,971,1174,37,341,1469
2495,1080,2144,1821,371,2195,2238,549,1786,1176
27,2245,871,695,865,2239,1343,1629,2482,2491
562,935,409,662,1257,2020,1159,1149,110,1556
524,85,1652,885,1204,619,1633,926,1994,443
890,1107,65,326,1408,1429,1404,762,370,541
532,304,1737,1507,2456,388,847,545,234,67
1772,577,1219,528,320,2258,277,308,2467,1749
582,1077,1037,681,390,2396,548,2294,1161,279
465,1692,665,654,1632,2021,1307,2231,1436,1672
2344,74,2253,1907,1194,2094,1240,122,142,1685
1108,539,952,1768,2395,25,1256,790,1807,913
359,753,2364,988,715,607,2130,2475,106,2403
2445,226,1026,1084,2438,1010,2124,388,632,1415
719,600,578,1419,1423,652,1125,1228,2048,488
924,642,2125,971,287,1322,168,2337,2369,1060
2396,968,1805,535,1518,578,463,1594,1050,2402
765,2475,1060,524,1155,1676,702,2230,1951,802
1290,1524,943,515,2438,1053,2038,12,158,555
1251,1702,2054,1834,979,1350,653,1141,1765,536
431,1387,2414,1601,1867,2488,363,1819,407,2283
564,2251,1668,1494,2159,277,187,2455,1364,1367
956,104,2466,1493,893,195,2449,873,1943,410
1496,444,607,1978,2351,1569,466,67,522,551
31,441,1214,988,2489,589,2119,376,2188,429
574,1605,1969,879,1931,746,1118,119,2184,1781
494,1126,2112,2123,2309,95,880,2093,858,1990
1199,2306,1976,182,1636,1929,2199,1590,646,1970
574,1615,483,1421,1739,341,355,478,298,1980
2195,1177,601,1084,805,2056,1637,531,1841,2337
1154,1988,1728,2175,1496,1293,581,1903,892,2330
2356,1896,437,1420,413,960,459,1055,722,2417
1425,2465,490,640,671,671,2071,2460,107,1876
41,914,1114,1409,1206,981,1777,2385,339,2212
310,722,1575,210,2233,1616,709,2332,2483,638
754,1456,342,2107,1125,1199,757,350,120,1232
2142,1541,1361,915,2147,1678,1008,253,1372,886
1706,1098,1333,2295,2445,190,1785,280,223,2069
1248,1813,453,735,823,260,1635,819,51,664
1490,2002,2507,786,137,2368,2286,1789,2273,2227
1739,591,1471,1278,1463,92,1335,793,337,1854
1341,1180,1896,2355,2097,1585,2010,128,579,1943
1905,2235,2432,1569,1382,2206,1779,2237,1212,811
880,2307,2217,1599,2473,2406,2365,2314,1918,1684
2036,2061,2445,125,1161,116,189,1022,924,1222
49,1438,1269,737,1474,2463,1856,2191,153,1963
257,407,8,1630,21,322,1031,1075,2326,2160
91,720,1370,470,422,1327,2457,568,1562,1793
6,1879,642,647,2282,1975,1934,383,2384,980
195,2439,2399,2317,92,2041,303,2044,2024,865
1283,449,1567,1493,761,503,721,1633,792,1721
248,2324,2089,1766,1468,363,679,1779,1869,1785
1813,146,327,1492,2216,822,1327,1063,1065,819
1300,2296,822,589,1773,762,509,1886,2274,2366
362,1664,96,1750,344,1888,140,830,1383,1086
1614,1271,1895,86,2503,1428,960,331,1162,1953
703,2088,755,309,1665,1043,925,1018,1305,657
5,1787,1990,1077,2206,2425,904,2071,322,1742
916,909,1268,1683,2263,16,2159,1490,1533,308
1836,1136,518,62,792,1863,1157,351,1518,433
1722,1728,2427,120,604,719,2416,2384,240,964
1669,2242,2472,2341,693,1548,429,490,777,369
946,296,326,771,2204,341,322,801,806,2158
782,399,726,1293,1480,2065,323,1428,1355,369
242,1064,2348,925,846,1527,2031,99,1838,883
861,1234,373,2426,912,1209,308,2319,1789,469
1256,136,743,503,187,1906,179,1720,1890,1606
1930,854,681,1175,1544,863,18,2231,2160,2300
2273,1905,911,1679,123,1372,101,995,2336,1698
1121,1149,2286,599,672,1037,2368,2433,45,174
156,2248,1784,1481,1718,1438,1977,2062,593,753
236,1259,424,573,445,1260,2155,1937,1702,1894
1108,544,291,61,299,2402,2123,487,2386,560
1110,477,1675,1914,841,600,1396,816,2361,1468
2311,1015,208,841,401,269,4,1497,27,1464
1749,1352,2401,2256,2294,1416,886,1965,1385,560
777,333,1910,105,2082,1757,1300,2292,663,2120
2432,502,1535,1989,759,594,1679,681,1150,847
1507,2400,1068,35,2333,1517,1094,1333,1235,813
2052,1155,982,2111,2005,1010,1179,491,98,1294
860,1955,433,37,1305,212,339,770,1612,321
1439,2243,938,2245,249,1828,2442,1883,1726,409
184,549,2456,366,1809,45,1975,2079,412,1941
1478,587,1206,777,655,395,1282,2352,2189,2329
462,1546,1961,529,1848,1091,2158,1272,2144,707
196,1205,732,341,691,2021,2458,2187,907,1653
368,2466,1904,1349,1315,375,871,1347,265,79
1773,1914,1396,513,2314,53,1879,1620,1888,1153
1248,1703,1069,706,2502,1951,2160,599,10,334
1423,34,767,1020,123,436,1192,1360,2386,2117
1214,219,1861,1896,432,2250,605,2099,318,1568
1834,2449,2468,2380,2394,372,1740,2189,1972,1342
1990,184,2139,2001,466,1659,2181,437,1236,655
2501,1378,1199,2136,2473,332,1523,556,986,2374
617,1262,1645,1823,1375,1583,723,1114,1366,462
31,145,1237,1228,180,1730,2483,981,1325,2137
2236,1539,2051,2278,1452,247,881,1007,1475,617
1092,1064,337,1108,731,1667,1466,2005,1173,780
926,1277,1031,1147,1035,1781,1230,389,1436,686
618,2000,351,1092,380,2391,2343,1614,1659,878
2510,1417,2092,316,1202,1589,782,55,1611,135
2341,1696,1611,1683,1887,1658,36,1492,1943,1106
1129,42,376,2221,2182,238,364,1255,864,812
1608,119,2221,758,1150,1729,1558,756,737,795
1067,1335,1330,610,1239,1320,1798,2205,2308,1347
2504,1435,1989,907,677,681,2160,1240,875,368
681,32,2319,2125,1103,293,1476,1325,1400,1762
1816,860,2000,2251,1294,1260,1789,2419,2235,1511
2262,1153,1610,895,1068,192,1365,988,134,153
1806,683,2085,1545,122,944,45,497,2276,2117
2374,300,2486,447,1943,864,1378,1809,1862,2264
1923,1518,2240,2050,1490,964,2090,2425,2047,2434
1369,1908,1556,85,1988,162,1161,1386,329,665
1262,1539,234,2196,983,455,1331,1517,1750,2383
1708,730,1865,2361,2464,1490,366,61,380,2161
2098,2505,1474,207,2061,939,1467,823,1295,1427
1116,1429,2196,1506,2437,787,329,2492,996,2347
1085,45,716,285,312,2369,1033,771,2511,1080
449,1573,652,1906,1475,137,1250,33,734,1008
1173,2261,1961,2243,2320,865,498,2054,800,1336
2160,313,1593,1359,2434,961,310,578,1469,15
650,1338,917,399,1637,2047,279,583,586,1145
1648,789,1208,766,296,1381,2409,430,143,2005
2437,7,1412,1251,1478,2290,2008,356,2153,1759
145,678,1097,119,2056,968,1206,22,2210,1763
40,2476,181,317,1575,2064,1487,967,1748,465
1213,1752,17,2233,761,2276,2477,765,1261,1173
874,1333,1365,523,1132,1179,759,662,302,1169
1933,205,605,1679,1493,2333,2219,1932,1241,1947
641,682,169,2487,649,2399,95,1842,2325,1699
1150,1166,1324,458,2289,1165,1571,188,595,1968
2145,1482,2046,1312,1780,882,2338,2118,331,1880
681,1574,415,246,148,451,1151,619,2206,2248
2287,1920,1769,683,578,998,467,526,1738,2316
1756,2426,2181,171,513,1769,1573,1663,1124,59
408,1611,1325,952,903,284,910,2021,622,230
229,2104,2139,220,2347,149,502,495,1384,374
1976,2135,1058,2165,646,2185,715,2109,1526,25
417,1646,1685,1537,56,6,447,1372,1352,1082
437,248,255,1353,164,2377,1252,67,212,2227
862,1303,1137,1202,1990,1396,54,609,1401,1687
1689,1473,1921,2396,648,260,1691,2507,922,1026
2018,1653,1736,396,1230,1275,691,1057,1011,1019
1103,126,145,213,1609,527,2154,405,169,1804
1714,1193,619,912,1451,418,1087,2119,1386,997
199,1236,77,291,394,1105,2492,1971,1532,942
776,1154,1822,1395,866,367,1770,569,798,2072
522,269,1188,139,408,233,1494,1437,1531,2105
2228,1921,2195,931,1887,1172,2108,998,1259,2364
1518,1135,1347,1210,778,1379,29,1335,1024,1239
1335,1816,406,1265,2262,1887,1655,780,1164,1206
271,943,159,490,1797,1002,375,1010,2283,1919
166,200,504,192,149,2006,1173,1156,52,1511
2306,1896,1286,161,1393,707,231,1078,955,832
1222,582,392,64,1565,792,2450,1790,169,1624
1116,1392,2243,2097,1878,1144,1280,1924,945,2511
1237,623,2034,1350,2336,220,2304,241,832,1231
949,634,1565,501,2226,1606,660,708,1083,576
10,2398,1082,162,859,933,2507,1447,437,1940
312,396,1763,2248,159,376,279,162,1727,2222
145,2172,272,2393,1228,1977,847,874,2103,1970
671,1626,285,284,1906,2193,2342,971,282,520
2503,594,1766,523,202,1244,166,1711,98,745
527,2172,2180,35,1095,225,892,1077,1145,1422
892,105,183,1121,520,2361,566,2102,847,269
1653,2258,1448,1531,28,1771,546,1345,1537,2
885,294,1845,1344,1288,2345,1584,266,377,1484
233,2481,2472,2026,2123,2230,1887,710,1342,243
973,736,1526,2468,427,936,2146,1212,2151,79
2258,1913,868,2238,1049,1702,2266,367,923,559
1151,1936,16,1477,113,903,2478,32,2184,58
740,186,174,588,853,1433,1733,98,2369,1652
2255,1339,1340,992,2440,33,808,886,250,1780
1832,1113,1305,1248,2165,1570,46,1296,766,1623
857,180,57,1184,1320,1890,1610,1398,1770,383
2247,1579,1002,297,1326,292,2100,2290,1047,2273
821,521,514,1385,581,827,574,1599,1353,1558
42,984,1513,933,353,681,139,501,1763,1548
1103,725,585,184,1439,1000,753,2313,512,109
1450,2404,2414,1914,1729,285,367,2157,1467,1111
995,1378,1866,1598,1871,2251,2454,1858,287,1158
303,515,1945,137,975,2394,1982,1291,1693,1468
2501,2259,1468,1043,1344,53,1209,1197,1189,1778
780,360,1356,1779,1282,1372,1299,1634,1922,1060
788,2389,2266,1411,621,220,1750,1277,1439,350
2213,1671,1977,2510,318,1171,1857,417,730,1930
196,1331,1755,305,181,95,1893,176,813,1686
1626,366,1059,1548,1144,1768,131,144,1005,659
1523,1203,1401,1262,2038,2248,2005,1452,1052,2284
578,2257,1213,24,2368,100,637,20,784,2358
566,64,1683,51,908,2349,1503,1085,96,1669
1627,48,1828,672,1879,544,2405,428,246,1255
1449,1239,2059,1400,2174,2170,364,2120,1259,1557
1088,1662,2359,2043,1976,1092,538,2301,1390,822
1790,1607,1242,2170,2340,1942,2262,1782,1933,1105
1090,658,932,1742,2474,545,148,2107,787,1906
970,1018,1931,1337,2106,411,2153,152,544,249
2385,1890,594,1876,2264,408,924,1990,2188,1666
1131,877,296,444,293,2049,146,329,1395,1793
911,731,1603,1076,948,1565,2392,599,1625,2136
1911,1399,2066,2139,1078,1959,1848,1416,864,1646
2316,1363,2152,1446,927,2103,714,1750,1955,838
1258,750,284,577,356,714,1822,1983,2429,579
2082,92,995,2239,1541,1378,1923,1416,1937,2501
812,559,1812,1489,1263,2077,787,293,1259,1772
728,1608,1753,1090,732,1620,2359,248,1715,1676
564,912,2463,341,2080,594,428,1384,945,2402
1728,1679,2323,2227,863,2110,1403,2116,2465,431
1384,1861,361,1628,1523,2493,1334,2227,568,1331
1325,1693,1816,2241,1473,2370,2306,647,1880,869
122,2120,181,185,2321,1430,676,232,2138,987
781,1101,937,589,747,1846,858,2204,931,1473
898,1924,2370,18,294,258,95,1348,1718,381
16,508,569,369,1046,2474,635,1823,969,2361
2166,706,367,1596,160,373,288,151,1696,59
643,1655,2119,1322,52,1627,1803,789,1589,689
752,1624,30,427,25,2049,298,1142,2511,857
2477,1887,1837,854,597,1912,2198,2452,916,1420
87,998,1355,749,879,159,643,894,1235,2196
1439,2000,240,1,598,201,389,2089,1218,2059
1027,2344,1933,1706,637,1089,607,243,540,1864
562,2441,1270,2502,1202,2462,1757,400,1386,1694
156,409,2434,59,1404,11,1416,1371,185,521
1822,1746,2213,1378,2115,1649,2211,1151,1812,512
1631,4,689,1966,2078,2130,596,1158,2188,320
543,2327,1782,1488,2101,398,832,2462,688,2413
2098,2482,2407,2460,2444,1929,1796,996,1806,855
363,2326,2256,2118,1268,708,996,32,2229,1961
2510,2042,2425,543,925,1518,244,1722,534,1957
152,1253,411,623,518,2138,999,1761,772,994
1341,96,2231,970,2106,2221,778,1347,670,1463
1015,646,943,1487,2311,1082,1586,1692,1457,926
397,1976,54,295,1107,237,1006,1936,61,2488
2370,2336,1871,1362,582,2490,1266,689,1233,984
370,1704,1687,1237,1124,934,1526,595,1877,765
49,638,702,2305,1662,1393,1767,1672,945,1204
2210,2031,889,143,1076,2192,916,1072,213,1746
639,1198,1012,1141,1203,924,2057,1487,2417,208
1556,85,142,1682,2121,1553,2236,824,1621,327
2202,2513,363,2161,1697,1550,796,203,955,1662
2329,899,539,505,141,238,1310,118,626,556
814,499,2034,1079,598,562,694,2178,60,1855
1548,1731,1380,1600,396,956,1134,575,2010,629
700,2374,1336,17,982,1897,1971,2053,1008,2450
1647,1915,1103,1495,1342,226,44,2025,392,433
1977,2177,1565,1440,2388,2448,1037,344,1586,742
2318,1247,2429,2027,1404,2302,527,278,2317,2179
1573,2203,276,618,1156,162,1676,1622,1897,1478
554,1444,772,1446,821,116,1358,2210,1410,1073
1434,2510,969,2423,645,149,2065,2242,1264,53
1155,1317,1534,1910,2114,596,2378,453,1853,1903
1797,55,911,1623,303,1278,118,1011,1726,1257
1029,202,81,762,1376,2087,2181,1999,733,682
1280,53,111,245,1696,2294,589,2087,2167,748
2341,296,179,2115,1584,1227,424,230,1906,2429
1667,666,2313,1150,460,2399,1059,764,1070,980
243,2319,2195,1070,2458,2335,117,2274,2088,1639
1456,1387,228,1135,2265,156,579,1850,2008,1332
232,240,1634,2222,538,1132,1504,1203,1704,1569
1160,1250,1305,618,1625,836,555,981,2156,1474
825,2161,2200,2163,1793,1290,477,2460,1315,1394
1926,2040,844,447,1843,878,1422,1212,651,462
1617,155,1038,139,2512,431,718,1556,975,2226
373,228,1457,356,2348,2317,2400,225,2080,426
69,1609,581,1773,1086,1588,2275,2345,1024,1275
1385,401,756,2308,1568,707,335,407,1645,2376
1888,2134,2170,2086,1497,1805,870,544,1571,2507
1538,1240,1047,556,1908,1914,2467,2284,162,476
822,27,675,692,725,1326,867,1696,1691,529
58,1889,599,1878,2150,1256,1364,856,269,11
481,217,619,225,1309,141,815,782,604,1231
40,2397,174,25,1535,461,2266,638,1841,42
1324,2115,169,653,1091,194,2217,188,1866,732
1557,824,1953,594,855,953,824,1094,767,1173
302,2232,1184,859,1342,132,461,795,232,1239
2134,925,1908,281,2183,1190,1453,923,1527,2043
1695,964,1740,28,407,902,1029,164,2461,453
1225,306,479,1628,119,1890,1958,549,2509,2232
1175,1688,1669,181,1488,1527,2304,444,1428,446
1514,635,2447,2420,1360,1654,1963,996,2202,330
1947,1618,157,2392,1698,865,673,2169,44,296
1190,2248,732,625,132,1893,1009,1125,266,2350
2404,250,864,535,1083,2275,1977,1647,1828,811
173,2115,425,1785,1579,1038,1148,1468,1415,1596
1554,2243,1091,281,1217,1793,1999,797,1813,708
1852,241,2393,1896,539,1997,2498,1554,1149,427
1881,359,557,1867,1947,1997,475,1867,180,14
676,779,269,543,277,247,1564,1473,1461,2388
608,730,1300,1978,1059,2003,1266,956,1926,102
2477,378,626,2246,1197,1664,902,2119,389,2414
1792,698,1579,1030,417,735,349,484,2358,1054
9,303,2031,468,1409,2308,2225,2290,1024,1590
22,1614,535,820,730,1615,2209,1781,2125,840
862,2175,582,253,1983,1857,1590,2154,1416,1295
808,2000,1415,1451,1063,534,972,452,1313,2044
68,1249,343,1066,967,524,1480,1227,965,682
793,696,2453,98,334,519,2028,961,1262,445
2095,2432,795,831,1673,884,615,361,2315,111
418,631,932,500,1816,2310,388,226,1302,1410
2137,56,12,530,1716,2122,1457,900,1616,1776
2324,127,2022,586,313,1682,1569,1897,1476,718
1249,1919,774,7,888,616,1246,480,1457,108
270,56,110,2296,770,523,1255,1067,981,879
412,904,522,2028,1856,1949,1518,1228,1654,955
2319,1196,2141,938,236,2206,1996,1067,858,2097
319,2321,108,162,1600,449,1935,2189,2179,1772
100,16,363,678,2044,770,764,2112,675,1250
2243,254,2206,208,331,1731,822,1804,1059,2026
754,2452,1675,922,1675,2291,522,835,251,839
1592,986,1656,465,663,1628,909,2365,1445,1141
724,1092,901,186,593,14,2227,771,1173,993
2179,1862,1431,685,1198,1986,2454,2058,605,430
398,659,134,2446,89,1945,272,2476,1579,1594
81,1067,1230,178,2499,1848,2355,1698,185,1523
1579,2043,1686,2164,1266,2295,605,986,1576,182
320,1940,2421,2141,1976,1803,1540,1739,428,137
1370,2111,1415,857,892,524,1617,2019,192,138
143,1872,1467,2277,700,202,1539,1553,123,385
2337,2488,413,1242,1730,2090,2262,1695,1233,2235
2133,2285,503,1368,1157,1441,60,1711,142,696
2280,1601,1523,1671,1912,1610,104,1489,1412,1603
1000,2094,2139,2314,1396,2456,1668,1155,2178,1698
1070,875,1127,2225,2105,662,1065,689,731,885
2237,1098,2103,1122,2255,221,613,36,548,2196
440,1899,477,2450,36,614,1029,357,947,1324
1420,838,2085,204,454,1505,2157,115,1405,943
1527,298,1776,2124,1083,98,1288,1299,1944,139
2444,1712,1081,716,1844,2265,1757,936,1868,481
1180,890,708,105,1938,333,408,2381,2058,1182
950,1486,206,2278,2451,865,1030,1261,1107,594
1875,2069,943,134,1162,177,1871,1805,2114,1879
1202,1530,1863,1997,1778,2453,2452,1452,1050,277
1089,1630,2007,1049,1201,1695,179,147,1636,1139
191,783,540,1030,1014,778,1415,1228,864,781
83,2120,1113,400,371,584,2363,232,2070,1316
2204,1376,1432,557,367,328,540,1036,693,990
472,109,553,1483,2234,2355,2362,128,452,1124
149,870,1313,416,935,2233,2010,1464,1218,321
